submitted (unix timestamp),r1m1,r1m1Games,r1m2,r1m2Games,r1m3,r1m3Games,r1m4,r1m4Games,r1m5,r1m5Games,r1m6,r1m6Games,r1m7,r1m7Games,r1m8,r1m8Games,r2m1,r2m2,r2m3,r2m4,r3m1,r3m2,r4m1,SCF goals
1554651629,TBL,5,BOS,6,WSH,6,PIT,7,COL,6,VGK,6,NSH,5,STL,6,TBL,PIT,VGK,STL,TBL,STL,STL,34
1554651634,TBL,6,TOR,7,WSH,5,NYI,7,CGY,7,SJS,7,NSH,5,STL,6,TBL,WSH,SJS,STL,TBL,SJS,SJS,40
1554651644,TBL,5,TOR,6,WSH,5,PIT,4,COL,6,VGK,7,NSH,6,WPG,5,TOR,PIT,COL,NSH,PIT,NSH,PIT,31
1554651645,TBL,6,BOS,7,WSH,5,NYI,7,CGY,6,VGK,5,DAL,7,STL,6,TBL,NYI,VGK,DAL,TBL,DAL,TBL,32
1554651647,TBL,5,TOR,6,WSH,6,PIT,6,CGY,5,VGK,7,NSH,6,STL,7,TOR,PIT,CGY,STL,TOR,CGY,CGY,30
1554651654,TBL,4,TOR,6,WSH,5,PIT,5,COL,6,SJS,7,NSH,6,WPG,7,TBL,WSH,SJS,NSH,TBL,NSH,TBL,35
1554651663,TBL,5,BOS,5,WSH,6,PIT,7,CGY,5,VGK,6,NSH,5,WPG,5,TBL,WSH,CGY,WPG,TBL,CGY,TBL,44
1554651663,TBL,5,BOS,7,WSH,6,NYI,6,CGY,5,SJS,6,NSH,6,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,20
1554651670,TBL,5,BOS,6,WSH,6,NYI,7,CGY,5,VGK,6,NSH,5,STL,7,TBL,WSH,CGY,STL,TBL,CGY,TBL,26
1554651683,TBL,6,BOS,7,WSH,6,NYI,7,CGY,6,VGK,6,NSH,7,STL,7,TBL,NYI,CGY,STL,NYI,CGY,NYI,30
1554651694,TBL,5,BOS,6,WSH,5,NYI,7,CGY,4,VGK,6,NSH,4,STL,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,36
1554651699,TBL,4,BOS,7,WSH,6,NYI,7,CGY,5,VGK,6,DAL,6,STL,5,TBL,WSH,CGY,STL,TBL,CGY,TBL,26
1554651737,TBL,5,BOS,6,WSH,5,PIT,7,CGY,6,VGK,7,DAL,7,WPG,6,TBL,WSH,CGY,DAL,TBL,CGY,TBL,56
1554651741,TBL,5,BOS,7,WSH,5,PIT,7,CGY,4,SJS,7,NSH,5,WPG,6,TBL,PIT,CGY,WPG,TBL,CGY,TBL,46
1554651747,TBL,5,BOS,7,WSH,6,NYI,6,CGY,5,SJS,7,NSH,5,WPG,6,TBL,WSH,CGY,WPG,TBL,WPG,TBL,35
1554651750,TBL,5,BOS,6,WSH,6,NYI,7,CGY,5,VGK,6,NSH,6,STL,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,25
1554651766,TBL,5,BOS,6,WSH,5,PIT,7,CGY,5,VGK,6,NSH,5,STL,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,5
1554651766,TBL,4,TOR,6,WSH,6,PIT,6,CGY,6,VGK,6,NSH,6,WPG,7,TBL,WSH,CGY,WPG,TBL,CGY,TBL,22
1554651769,TBL,5,TOR,6,WSH,5,NYI,7,CGY,5,VGK,5,NSH,6,STL,4,TBL,WSH,VGK,STL,TBL,VGK,VGK,45
1554651774,TBL,5,TOR,7,WSH,6,PIT,5,CGY,5,SJS,7,NSH,6,WPG,7,TOR,WSH,SJS,WPG,TOR,SJS,TOR,28
1554651788,TBL,5,TOR,6,WSH,4,PIT,5,CGY,7,VGK,7,NSH,6,STL,5,TBL,WSH,VGK,NSH,TBL,VGK,VGK,65
1554651791,TBL,6,BOS,5,WSH,5,NYI,7,COL,7,SJS,6,DAL,7,WPG,7,TBL,NYI,SJS,WPG,TBL,SJS,TBL,31
1554651794,TBL,5,BOS,6,WSH,7,PIT,6,CGY,5,VGK,6,NSH,5,WPG,7,TBL,PIT,CGY,WPG,TBL,CGY,TBL,50
1554651804,TBL,5,BOS,7,WSH,5,PIT,6,CGY,6,SJS,7,NSH,7,STL,6,TBL,WSH,SJS,STL,TBL,SJS,TBL,51
1554651811,TBL,6,BOS,7,WSH,6,PIT,6,CGY,5,VGK,7,NSH,6,STL,7,BOS,PIT,VGK,STL,PIT,VGK,PIT,28
1554651819,TBL,5,BOS,7,CAR,6,NYI,6,CGY,5,VGK,6,NSH,7,WPG,7,TBL,NYI,CGY,NSH,TBL,CGY,CGY,24
1554651825,TBL,6,BOS,7,WSH,4,PIT,6,CGY,6,VGK,7,NSH,6,STL,5,TBL,WSH,CGY,STL,TBL,CGY,TBL,69
1554651827,TBL,4,BOS,6,WSH,6,PIT,7,CGY,5,VGK,6,DAL,7,WPG,7,TBL,WSH,VGK,WPG,TBL,VGK,TBL,32
1554651828,TBL,5,BOS,6,WSH,7,NYI,6,CGY,5,SJS,7,DAL,7,STL,7,TBL,NYI,CGY,STL,TBL,CGY,TBL,41
1554651836,TBL,5,BOS,6,WSH,6,PIT,7,CGY,6,SJS,7,NSH,6,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,CGY,25
1554651838,TBL,6,TOR,7,CAR,7,NYI,6,COL,7,VGK,5,NSH,6,WPG,5,TOR,CAR,COL,WPG,CAR,COL,COL,13
1554651838,TBL,4,BOS,6,WSH,5,PIT,5,CGY,4,VGK,7,NSH,7,STL,6,TBL,PIT,CGY,STL,TBL,CGY,CGY,42
1554651847,TBL,5,BOS,7,WSH,5,PIT,6,CGY,4,SJS,6,NSH,5,STL,6,TBL,WSH,SJS,NSH,WSH,SJS,WSH,24
1554651881,TBL,7,TOR,7,WSH,5,PIT,6,CGY,6,SJS,6,NSH,5,STL,6,TBL,PIT,SJS,STL,TBL,STL,TBL,49
1554651882,TBL,6,BOS,7,WSH,7,PIT,5,CGY,6,SJS,7,NSH,4,STL,5,TBL,WSH,SJS,STL,WSH,STL,WSH,23
1554651883,TBL,5,BOS,6,WSH,6,NYI,7,COL,6,VGK,6,DAL,7,STL,7,TBL,WSH,VGK,STL,TBL,STL,TBL,42
1554651897,TBL,5,TOR,7,WSH,6,PIT,5,COL,6,VGK,4,NSH,5,WPG,4,TBL,WSH,VGK,NSH,TBL,VGK,TBL,21
1554651905,CBJ,7,BOS,6,CAR,7,NYI,6,CGY,7,SJS,7,NSH,6,WPG,7,CBJ,NYI,CGY,NSH,CBJ,CGY,CGY,40
1554651909,CBJ,7,BOS,6,CAR,6,NYI,5,COL,6,VGK,4,DAL,6,STL,5,BOS,NYI,COL,STL,NYI,STL,STL,33
1554651930,TBL,5,BOS,6,WSH,6,PIT,6,COL,6,SJS,7,NSH,5,STL,6,TBL,PIT,SJS,STL,TBL,SJS,TBL,39
1554651942,CBJ,7,BOS,6,WSH,5,NYI,7,CGY,5,VGK,6,DAL,7,STL,6,BOS,WSH,VGK,DAL,BOS,VGK,VGK,6
1554651959,TBL,5,TOR,7,CAR,7,PIT,6,CGY,6,VGK,7,DAL,6,STL,5,TBL,PIT,CGY,STL,TBL,STL,STL,26
1554651980,TBL,4,TOR,7,CAR,7,PIT,4,CGY,5,VGK,4,DAL,6,WPG,6,TOR,PIT,CGY,DAL,TOR,DAL,TOR,69
1554651988,TBL,6,TOR,7,WSH,6,NYI,7,CGY,6,SJS,7,NSH,7,STL,6,TBL,NYI,SJS,STL,NYI,SJS,SJS,31
1554651988,TBL,5,BOS,7,WSH,6,NYI,7,CGY,5,VGK,6,NSH,6,STL,7,TBL,NYI,CGY,NSH,TBL,CGY,CGY,43
1554651996,TBL,5,TOR,7,WSH,6,PIT,7,CGY,6,VGK,5,NSH,6,WPG,7,TOR,WSH,VGK,WPG,TOR,VGK,TOR,69
1554652004,TBL,5,BOS,5,WSH,6,PIT,4,COL,6,VGK,6,NSH,5,STL,6,TBL,WSH,VGK,STL,TBL,STL,STL,26
1554652015,TBL,5,BOS,6,WSH,5,NYI,6,COL,7,SJS,6,NSH,4,WPG,5,TBL,WSH,SJS,NSH,TBL,SJS,SJS,28
1554652029,TBL,5,TOR,7,WSH,4,NYI,7,CGY,6,SJS,7,NSH,4,STL,7,TBL,WSH,SJS,STL,TBL,STL,STL,33
1554652034,TBL,5,BOS,7,WSH,6,PIT,7,CGY,6,VGK,7,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,STL,TBL,32
1554652040,TBL,5,TOR,7,WSH,6,PIT,7,CGY,6,SJS,6,NSH,6,WPG,5,TBL,WSH,CGY,WPG,TBL,WPG,TBL,33
1554652043,TBL,6,BOS,5,WSH,5,NYI,7,CGY,6,SJS,6,DAL,5,STL,7,BOS,NYI,CGY,STL,BOS,STL,BOS,21
1554652046,TBL,6,BOS,6,WSH,6,NYI,7,CGY,6,SJS,6,NSH,5,WPG,7,TBL,WSH,CGY,WPG,TBL,CGY,TBL,44
1554652051,TBL,5,TOR,7,WSH,5,PIT,6,CGY,6,SJS,7,NSH,5,WPG,6,TBL,PIT,CGY,WPG,TBL,WPG,TBL,37
1554652054,TBL,5,BOS,6,WSH,6,NYI,7,CGY,5,VGK,7,NSH,5,STL,7,TBL,WSH,CGY,STL,TBL,CGY,TBL,43
1554652058,TBL,5,BOS,7,CAR,6,PIT,7,CGY,6,VGK,7,NSH,7,STL,6,TBL,CAR,CGY,STL,TBL,STL,TBL,22
1554652061,TBL,6,TOR,7,WSH,5,PIT,5,CGY,4,VGK,5,DAL,7,STL,6,TBL,WSH,VGK,DAL,TBL,DAL,TBL,31
1554652080,CBJ,6,BOS,7,WSH,5,PIT,6,CGY,5,VGK,6,DAL,7,WPG,5,BOS,PIT,CGY,DAL,BOS,DAL,DAL,54
1554652097,TBL,5,BOS,6,WSH,5,PIT,6,CGY,5,VGK,7,NSH,6,WPG,6,BOS,PIT,CGY,WPG,PIT,CGY,PIT,42
1554652098,TBL,4,BOS,7,CAR,7,NYI,7,CGY,5,SJS,6,NSH,5,WPG,7,TBL,CAR,CGY,NSH,TBL,CGY,TBL,45
1554652102,TBL,4,BOS,7,WSH,6,PIT,6,CGY,6,SJS,6,NSH,6,STL,7,TBL,PIT,SJS,NSH,TBL,NSH,NSH,29
1554652104,TBL,6,BOS,6,WSH,5,PIT,7,CGY,6,SJS,7,NSH,6,WPG,7,TBL,WSH,CGY,WPG,TBL,CGY,CGY,27
1554652105,TBL,5,TOR,6,WSH,6,NYI,7,CGY,4,SJS,6,NSH,5,STL,7,TBL,WSH,SJS,STL,TBL,STL,TBL,78
1554652105,TBL,6,BOS,6,WSH,5,PIT,7,CGY,7,SJS,5,NSH,5,STL,6,BOS,PIT,SJS,STL,PIT,SJS,PIT,69
1554652105,TBL,5,BOS,7,CAR,7,NYI,6,CGY,5,VGK,4,NSH,5,STL,6,TBL,CAR,CGY,STL,CAR,CGY,CAR,40
1554652116,TBL,6,BOS,6,WSH,5,PIT,5,CGY,6,VGK,7,NSH,7,WPG,7,TBL,WSH,VGK,WPG,TBL,WPG,TBL,42
1554652118,TBL,5,BOS,6,WSH,7,PIT,6,CGY,5,SJS,7,DAL,6,WPG,6,TBL,PIT,CGY,WPG,TBL,CGY,TBL,33
1554652131,TBL,5,BOS,6,WSH,5,NYI,7,CGY,6,SJS,6,NSH,6,STL,7,TBL,NYI,SJS,NSH,TBL,NSH,TBL,85
1554652132,TBL,5,BOS,6,WSH,5,PIT,6,CGY,5,VGK,7,NSH,6,WPG,6,BOS,PIT,CGY,WPG,PIT,CGY,PIT,42
1554652135,CBJ,6,TOR,7,WSH,5,NYI,7,CGY,4,SJS,7,NSH,6,STL,7,TOR,NYI,CGY,NSH,TOR,NSH,NSH,35
1554652163,TBL,6,BOS,7,WSH,6,PIT,5,CGY,6,VGK,5,NSH,6,WPG,6,TBL,WSH,CGY,NSH,TBL,CGY,TBL,32
1554652163,TBL,6,BOS,5,CAR,7,NYI,6,CGY,6,SJS,7,NSH,6,WPG,7,TBL,CAR,CGY,WPG,TBL,WPG,WPG,35
1554652169,TBL,5,TOR,7,WSH,5,NYI,6,CGY,5,SJS,6,NSH,6,WPG,5,TOR,WSH,CGY,WPG,TOR,WPG,TOR,29
1554652169,TBL,4,BOS,6,WSH,5,NYI,7,CGY,6,SJS,7,NSH,4,WPG,7,TBL,WSH,CGY,WPG,TBL,CGY,TBL,33
1554652170,TBL,5,BOS,6,CAR,7,PIT,5,COL,6,SJS,7,NSH,6,STL,4,TBL,PIT,SJS,STL,TBL,SJS,SJS,34
1554652173,TBL,5,BOS,6,WSH,6,PIT,6,CGY,6,VGK,6,DAL,6,STL,6,TBL,WSH,VGK,STL,TBL,VGK,TBL,25
1554652175,TBL,5,BOS,7,WSH,6,NYI,7,COL,5,VGK,6,NSH,5,STL,4,TBL,WSH,COL,STL,TBL,STL,TBL,29
1554652187,TBL,5,BOS,7,WSH,6,NYI,6,CGY,5,VGK,6,DAL,6,STL,7,TBL,WSH,VGK,STL,TBL,STL,TBL,51
1554652190,TBL,6,TOR,6,WSH,5,PIT,6,CGY,6,SJS,6,NSH,7,WPG,5,TBL,WSH,SJS,NSH,TBL,SJS,TBL,19
1554652199,TBL,5,BOS,6,WSH,6,PIT,5,COL,7,SJS,6,NSH,5,WPG,4,BOS,WSH,COL,WPG,BOS,WPG,WPG,87
1554652201,TBL,5,BOS,6,WSH,5,PIT,6,COL,6,VGK,6,NSH,5,STL,4,BOS,WSH,COL,NSH,BOS,NSH,BOS,26
1554652203,TBL,5,BOS,7,WSH,6,PIT,5,CGY,5,SJS,6,NSH,5,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,18
1554652205,TBL,6,BOS,7,WSH,6,PIT,6,CGY,5,SJS,6,NSH,7,WPG,7,TBL,WSH,CGY,WPG,TBL,WPG,TBL,35
1554652209,TBL,5,TOR,6,WSH,5,PIT,7,CGY,6,SJS,7,NSH,6,STL,7,TBL,PIT,CGY,STL,PIT,CGY,PIT,18
1554652209,TBL,4,BOS,6,WSH,5,PIT,7,CGY,5,SJS,7,NSH,6,WPG,7,TBL,PIT,SJS,NSH,TBL,SJS,SJS,32
1554652238,TBL,5,BOS,6,WSH,6,PIT,5,CGY,6,VGK,6,NSH,6,STL,6,TBL,PIT,CGY,STL,PIT,STL,PIT,29
1554652242,TBL,5,BOS,6,WSH,6,NYI,7,CGY,5,SJS,7,NSH,5,WPG,5,TBL,NYI,CGY,NSH,TBL,NSH,TBL,45
1554652245,TBL,4,BOS,7,WSH,5,PIT,6,CGY,4,VGK,6,NSH,6,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,69
1554652247,TBL,5,BOS,5,WSH,6,PIT,7,CGY,5,SJS,7,NSH,6,WPG,5,TBL,WSH,CGY,WPG,TBL,WPG,TBL,33
1554652266,TBL,4,TOR,6,CAR,5,PIT,4,COL,5,VGK,7,DAL,6,STL,5,TBL,PIT,VGK,DAL,TBL,DAL,TBL,25
1554652273,TBL,5,BOS,7,WSH,5,PIT,6,CGY,6,SJS,7,NSH,7,WPG,7,TBL,WSH,SJS,WPG,TBL,WPG,TBL,32
1554652284,TBL,4,BOS,6,WSH,5,PIT,6,CGY,5,VGK,6,NSH,4,WPG,7,TBL,WSH,VGK,NSH,TBL,VGK,TBL,36
1554652284,TBL,5,BOS,5,WSH,4,PIT,6,CGY,7,SJS,5,NSH,5,WPG,5,TBL,WSH,SJS,NSH,TBL,SJS,TBL,32
1554652287,TBL,5,BOS,7,WSH,5,PIT,6,CGY,5,VGK,6,NSH,4,WPG,7,TBL,WSH,CGY,WPG,TBL,WPG,WPG,28
1554652287,TBL,5,BOS,6,WSH,6,PIT,7,CGY,6,SJS,7,NSH,6,STL,7,BOS,WSH,CGY,STL,BOS,CGY,BOS,24
1554652288,TBL,5,BOS,6,WSH,6,NYI,7,CGY,5,SJS,6,NSH,7,STL,7,TBL,WSH,SJS,NSH,TBL,NSH,TBL,35
1554652298,TBL,5,BOS,7,WSH,6,PIT,6,CGY,5,VGK,6,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,40
1554652319,TBL,5,BOS,6,WSH,5,PIT,6,CGY,6,SJS,7,NSH,6,STL,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,28
1554652332,TBL,5,BOS,6,WSH,6,PIT,5,CGY,6,SJS,5,NSH,6,WPG,7,TBL,WSH,SJS,WPG,TBL,WPG,TBL,24
1554652345,TBL,5,BOS,7,WSH,6,PIT,6,CGY,6,VGK,7,NSH,5,STL,6,TBL,WSH,CGY,STL,WSH,STL,STL,36
1554652345,TBL,6,TOR,7,WSH,5,PIT,7,CGY,6,VGK,6,DAL,5,STL,7,TOR,PIT,VGK,STL,TOR,VGK,TOR,45
1554652354,TBL,5,BOS,7,WSH,6,PIT,6,CGY,5,VGK,7,DAL,7,STL,7,TBL,PIT,CGY,DAL,TBL,DAL,TBL,28
1554652374,TBL,5,BOS,6,WSH,5,PIT,7,CGY,6,VGK,6,NSH,5,STL,5,TBL,WSH,VGK,STL,WSH,STL,WSH,36
1554652391,TBL,5,BOS,6,WSH,7,NYI,6,CGY,6,VGK,7,DAL,7,STL,6,TBL,NYI,CGY,STL,TBL,STL,TBL,41
1554652397,TBL,5,BOS,6,WSH,4,NYI,7,CGY,6,VGK,6,NSH,6,WPG,6,TBL,WSH,CGY,NSH,TBL,NSH,TBL,25
1554652397,TBL,5,BOS,7,WSH,6,NYI,7,CGY,5,VGK,6,NSH,7,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,15
1554652403,TBL,5,BOS,7,WSH,6,PIT,6,COL,7,SJS,7,NSH,5,STL,6,TBL,WSH,SJS,NSH,WSH,SJS,WSH,38
1554652409,TBL,5,TOR,7,WSH,6,PIT,6,CGY,5,SJS,6,NSH,5,STL,7,TOR,WSH,SJS,STL,TOR,SJS,TOR,42
1554652415,TBL,5,TOR,6,WSH,6,PIT,5,CGY,4,VGK,7,NSH,7,STL,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,32
1554652421,TBL,5,BOS,6,WSH,5,PIT,7,CGY,5,SJS,6,NSH,5,WPG,7,TBL,WSH,SJS,NSH,TBL,SJS,TBL,33
1554652423,TBL,6,TOR,7,WSH,6,NYI,7,CGY,6,SJS,5,NSH,6,STL,6,TBL,WSH,CGY,STL,WSH,CGY,WSH,33
1554652424,CBJ,7,BOS,7,WSH,5,PIT,4,CGY,5,SJS,6,NSH,7,STL,6,BOS,PIT,SJS,STL,BOS,SJS,SJS,40
1554652428,TBL,5,TOR,6,WSH,5,PIT,6,CGY,5,SJS,5,NSH,4,WPG,6,TOR,WSH,CGY,WPG,TOR,CGY,TOR,25
1554652429,CBJ,7,BOS,5,CAR,6,PIT,5,CGY,6,VGK,6,NSH,6,STL,5,BOS,CAR,CGY,STL,BOS,STL,BOS,24
1554652429,TBL,5,BOS,7,WSH,6,NYI,6,CGY,5,VGK,6,NSH,7,WPG,5,TBL,NYI,VGK,WPG,TBL,WPG,TBL,32
1554652430,TBL,5,TOR,7,WSH,5,PIT,6,CGY,5,VGK,6,NSH,6,STL,7,TBL,PIT,CGY,STL,TBL,CGY,TBL,40
1554652433,TBL,5,BOS,7,WSH,5,PIT,6,CGY,6,SJS,7,NSH,6,WPG,7,TBL,WSH,SJS,WPG,TBL,WPG,TBL,36
1554652437,TBL,5,BOS,7,WSH,5,NYI,6,CGY,6,VGK,5,DAL,7,STL,6,TBL,NYI,VGK,STL,TBL,VGK,VGK,62
1554652444,TBL,4,BOS,7,WSH,6,NYI,7,CGY,5,VGK,7,DAL,6,STL,5,TBL,WSH,CGY,STL,TBL,CGY,TBL,42
1554652453,CBJ,6,BOS,5,WSH,7,PIT,6,CGY,4,VGK,6,NSH,5,STL,6,CBJ,WSH,VGK,NSH,CBJ,VGK,CBJ,17
1554652455,TBL,5,BOS,6,WSH,6,PIT,6,CGY,6,VGK,6,NSH,5,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,24
1554652461,TBL,6,BOS,6,WSH,7,NYI,7,CGY,6,VGK,7,NSH,7,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,31
1554652468,TBL,5,BOS,6,WSH,6,NYI,7,CGY,6,VGK,6,NSH,7,STL,7,TBL,WSH,CGY,STL,TBL,CGY,TBL,39
1554652470,TBL,4,TOR,7,WSH,6,NYI,7,CGY,5,VGK,7,NSH,5,STL,7,TBL,NYI,CGY,NSH,TBL,NSH,TBL,24
1554652471,TBL,5,BOS,6,WSH,6,NYI,4,CGY,5,SJS,5,NSH,4,WPG,6,TBL,NYI,CGY,WPG,TBL,CGY,TBL,32
1554652475,TBL,5,BOS,6,WSH,6,PIT,7,CGY,5,VGK,6,NSH,5,WPG,6,TBL,WSH,VGK,WPG,TBL,WPG,TBL,25
1554652475,TBL,5,TOR,7,WSH,6,PIT,7,CGY,4,SJS,6,NSH,5,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,28
1554652482,TBL,5,BOS,7,CAR,7,NYI,6,CGY,6,SJS,7,DAL,5,WPG,7,TBL,CAR,CGY,WPG,TBL,CGY,CGY,29
1554652495,TBL,6,TOR,6,WSH,5,PIT,7,CGY,5,VGK,6,DAL,7,STL,5,TBL,WSH,CGY,STL,TBL,STL,STL,26
1554652495,TBL,6,BOS,7,WSH,7,PIT,6,CGY,5,VGK,6,NSH,5,STL,7,TBL,WSH,VGK,STL,TBL,STL,TBL,41
1554652506,TBL,5,BOS,6,WSH,6,PIT,5,CGY,4,VGK,6,NSH,5,STL,6,TBL,PIT,CGY,STL,TBL,STL,STL,27
1554652508,TBL,5,TOR,7,CAR,6,NYI,6,CGY,6,SJS,6,DAL,7,STL,5,TBL,CAR,SJS,STL,TBL,STL,TBL,30
1554652511,TBL,5,BOS,5,WSH,7,PIT,7,CGY,4,VGK,7,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,34
1554652535,TBL,5,BOS,7,WSH,6,PIT,6,CGY,5,VGK,7,DAL,7,STL,6,TBL,WSH,CGY,DAL,TBL,DAL,DAL,28
1554652537,TBL,5,BOS,5,WSH,7,PIT,7,CGY,4,VGK,7,NSH,6,STL,6,TBL,WSH,CGY,STL,TBL,CGY,TBL,34
1554652548,TBL,5,BOS,6,CAR,6,NYI,7,CGY,7,VGK,5,NSH,4,STL,6,TBL,CAR,VGK,STL,TBL,VGK,TBL,24
1554652549,TBL,5,BOS,7,WSH,5,NYI,6,CGY,5,SJS,6,NSH,7,WPG,4,TBL,NYI,SJS,WPG,TBL,SJS,TBL,25
1554652557,TBL,6,BOS,7,WSH,6,NYI,6,CGY,5,SJS,7,NSH,6,STL,5,TBL,NYI,SJS,STL,TBL,SJS,SJS,15
1554652559,TBL,4,BOS,6,WSH,5,PIT,7,CGY,6,SJS,5,NSH,6,STL,7,TBL,WSH,CGY,NSH,TBL,NSH,NSH,33
1554652562,TBL,5,BOS,4,WSH,7,NYI,6,CGY,4,SJS,7,NSH,5,STL,5,TBL,WSH,CGY,STL,TBL,CGY,TBL,34
1554652570,TBL,5,BOS,6,CAR,7,NYI,6,CGY,5,SJS,6,DAL,5,WPG,7,TBL,CAR,SJS,WPG,TBL,WPG,TBL,34
1554652573,TBL,5,BOS,6,WSH,7,PIT,7,CGY,5,SJS,5,NSH,6,WPG,6,BOS,WSH,CGY,NSH,BOS,CGY,BOS,33
1554652585,TBL,5,BOS,7,WSH,4,PIT,4,COL,7,SJS,7,NSH,6,WPG,7,TBL,WSH,SJS,WPG,WSH,SJS,WSH,22
1554652589,TBL,5,BOS,6,WSH,6,NYI,7,CGY,4,VGK,5,DAL,7,STL,6,TBL,WSH,CGY,STL,TBL,STL,TBL,21
1554652594,TBL,5,BOS,6,WSH,5,PIT,6,CGY,7,SJS,7,NSH,7,WPG,6,TBL,WSH,SJS,WPG,TBL,WPG,TBL,23
1554652596,TBL,5,BOS,7,WSH,5,NYI,6,CGY,5,VGK,6,NSH,5,WPG,5,TBL,WSH,VGK,NSH,TBL,NSH,TBL,39
1554652601,TBL,6,TOR,4,WSH,5,NYI,7,CGY,6,VGK,6,DAL,6,WPG,6,TOR,WSH,VGK,WPG,TOR,WPG,TOR,34
1554652614,TBL,6,TOR,5,WSH,4,PIT,5,COL,5,VGK,5,NSH,7,WPG,7,TBL,PIT,VGK,NSH,PIT,VGK,PIT,52
1554652615,TBL,6,BOS,7,WSH,5,PIT,6,CGY,5,SJS,7,NSH,6,STL,6,TBL,WSH,SJS,STL,TBL,SJS,SJS,24
1554652624,TBL,4,TOR,6,CAR,6,PIT,6,CGY,6,SJS,7,DAL,6,STL,5,TBL,CAR,CGY,STL,TBL,CGY,TBL,42
1554652627,TBL,5,BOS,7,WSH,6,PIT,5,CGY,7,SJS,6,DAL,7,STL,6,TBL,PIT,CGY,STL,TBL,CGY,TBL,22
1554652644,TBL,5,BOS,6,CAR,7,NYI,7,CGY,5,VGK,7,NSH,6,STL,7,TBL,NYI,CGY,STL,TBL,CGY,TBL,44
1554652648,TBL,6,TOR,5,CAR,6,NYI,7,COL,6,SJS,5,NSH,4,STL,6,TBL,CAR,SJS,STL,CAR,SJS,SJS,27
1554652653,TBL,5,TOR,7,WSH,4,PIT,6,COL,6,SJS,7,DAL,5,STL,7,TBL,WSH,COL,DAL,TBL,COL,TBL,32
1554652656,TBL,4,BOS,6,WSH,6,PIT,7,CGY,7,VGK,6,NSH,7,STL,6,TBL,PIT,CGY,STL,PIT,CGY,CGY,28
1554652657,TBL,5,BOS,7,WSH,6,PIT,6,CGY,6,VGK,5,DAL,7,STL,6,TBL,PIT,CGY,STL,TBL,STL,TBL,39
1554652657,TBL,5,TOR,5,WSH,6,NYI,6,CGY,5,SJS,7,DAL,6,STL,6,TOR,WSH,CGY,STL,TOR,CGY,CGY,41
1554652664,TBL,5,BOS,7,WSH,6,PIT,6,CGY,5,VGK,4,DAL,6,STL,5,TBL,PIT,CGY,STL,PIT,CGY,PIT,41
1554652668,TBL,4,BOS,6,WSH,6,PIT,7,CGY,7,VGK,6,NSH,7,STL,6,TBL,PIT,CGY,STL,PIT,CGY,PIT,28
1554652668,TBL,5,BOS,6,CAR,7,NYI,7,CGY,5,VGK,6,NSH,4,WPG,7,BOS,CAR,VGK,WPG,BOS,WPG,WPG,38
1554652671,TBL,5,BOS,6,WSH,4,PIT,6,CGY,6,SJS,6,NSH,5,STL,5,TBL,WSH,SJS,STL,TBL,STL,TBL,58
1554652671,TBL,5,TOR,7,CAR,6,NYI,6,CGY,5,VGK,7,NSH,5,WPG,7,TBL,CAR,VGK,WPG,TBL,WPG,TBL,30
1554652672,TBL,5,TOR,7,WSH,5,NYI,6,CGY,5,VGK,6,NSH,5,STL,6,TBL,WSH,CGY,STL,TBL,STL,TBL,21
1554652674,TBL,5,BOS,6,WSH,7,NYI,6,CGY,7,VGK,5,NSH,6,STL,6,TBL,NYI,VGK,STL,TBL,STL,TBL,35
1554652675,TBL,4,TOR,6,WSH,5,PIT,7,CGY,5,SJS,7,DAL,6,WPG,7,TBL,WSH,CGY,WPG,TBL,CGY,CGY,68
1554652677,TBL,5,BOS,6,WSH,7,PIT,6,CGY,5,VGK,6,DAL,7,STL,6,TBL,PIT,VGK,STL,TBL,VGK,TBL,34
1554652681,TBL,4,BOS,6,WSH,6,PIT,7,CGY,7,VGK,6,NSH,7,STL,6,TBL,PIT,CGY,STL,TBL,CGY,CGY,28
1554652690,TBL,5,BOS,6,WSH,6,PIT,5,CGY,6,VGK,7,NSH,5,WPG,7,TBL,WSH,CGY,NSH,TBL,CGY,TBL,31
1554652697,TBL,4,BOS,7,WSH,4,PIT,5,CGY,4,SJS,6,NSH,7,WPG,6,TBL,WSH,CGY,WPG,TBL,CGY,TBL,39
